Date,Timestamp,Scr_IP,Scr_port,Des_IP,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,anomaly_alert,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,class1,class2,class3
21-01-2020,1579570076,127.0.0.1,33640,127.0.0.1,53,udp,dns,0.00068,156,156,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,4,268,FALSE,848,8,11764.70588,1247058.824,0.5,0.5,0.5,0.5,11.87,5.162960391,1.002,0.662296006,3.703,0.892749125,5.053,11.96070654,78.375,13.11840939,32.3,23.54166519,18.5,21.87349995,13.8,8.423775875,0.7,0.133041347,908960,2197.21278,1.7,0.640312424,1837.7,370.1397169,0,0,1,1,1,1,0,1,Normal,Normal,Normal
16-12-2019,1576631082,127.0.0.1,60454,127.0.0.1,53,udp,dns,0.000292,156,156,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,4,268,FALSE,848,8,27397.26027,2904109.589,0.5,0.5,0.5,0.5,1.972,3.731146741,1.976,1.656268094,1.773,1.030320824,0.051,0.102024507,94.231,6.135746817,5.1,2.947880595,0.1,0.3,5,2.898275349,0.411,0.28040863,915933.6,2155.493224,0.6,0.663324958,1249.4,378.3905918,0,0,0,0,0,0,0,0,Normal,Normal,Normal
07-01-2020,1578373301,192.168.2.199,54242,192.168.2.10,427,tcp,other,0.000061,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,32786.88525,1377049.18,0.5,0.5,0.523809524,0.476190476,6.179,5.381719892,0.731,0.308980582,1.895,0.922531842,0.583,0.428393511,90.609,5.679886354,28.6,26.11972435,19.6,26.30285156,9,1.341640786,0.351,0.019209373,914003.2,2309.136497,2.4,4.882622246,1471.3,333.5014393,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
10-01-2020,1578621806,172.24.1.80,24540,172.24.1.1,53,udp,dns,0.000051,35,35,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,63,1,63,FALSE,196,2,39215.68627,3843137.255,0.5,0.5,0.5,0.5,2.416,3.845803427,1.55,0.694866894,2.412,1.235417338,1.432,3.041091252,92.192,6.45394422,20.7,13.20643782,7.9,9.082400564,12.8,6.675327707,0.49,0.02,905888.4,1164.054226,0.8,0.748331477,1302,227.9482397,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16-12-2019,1576460538,127.0.0.1,47118,127.0.0.1,53,udp,dns,0.000757,156,156,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,4,268,FALSE,848,8,10568.0317,1120211.361,0.5,0.5,0.5,0.5,5.319,5.774671333,3.559,4.194557068,3.236,1.493694748,4.98,8.225684166,82.909,14.71587813,19.8,16.17899873,10.7,16.98852554,9.1,1.640121947,0.661,0.039357337,912820.8,1870.633518,0.7,0.458257569,1451.4,275.219258,0,0,0,0,0,0,0,0,Normal,Normal,Normal
08-01-2020,1578449394,192.168.2.199,50307,192.168.2.10,2393,tcp,other,0.000084,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,23809.52381,1000000,0.5,0.5,0.523809524,0.476190476,4.729,4.85680852,3.062,1.277848191,2.524,1.674880294,0.505,0.195,89.181,6.604532459,17.1,7.368174808,7.8,6.749814812,9.3,1.55241747,0.353,0.021,916235.6,1796.850979,1.8,2.785677655,1378.3,240.8074127,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
31-01-2020,1580452765,192.168.10.153,56859,192.168.2.10,80,tcp,http,5.64498,521,216,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,1466,8,776,FALSE,2979,18,3.188673831,527.725519,0.555555556,0.444444444,0.66700235,0.33299765,9.641,7.37166528,2.182,1.461805733,2.718,1.79562691,0.253,0.226982378,85.209,9.841966724,30.2,37.11549542,25.2,36.70095367,5,5.07937004,0.595,0.035,911405.2,2493.813177,1,0.632455532,1523.4,298.0225495,0,0,0,0,0,0,1,0,Normal,Normal,Normal
22-02-2020,1582360372,127.0.0.1,58467,127.0.0.1,53,udp,dns,0.000215,156,156,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,4,268,FALSE,848,8,37209.30233,3944186.047,0.5,0.5,0.5,0.5,4.439,6.216761939,1.852,1.288338465,2.357,1.573645767,2.657,7.301384869,88.825,10.69940115,15.8,12.03993355,0.4,0.916515139,15.4,11.90965994,0.296,0.019078784,916336.4,1002.076963,0.4,0.489897949,1304.1,209.9883092,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24-02-2020,1582503967,172.24.1.244,42456,172.24.1.1,5683,udp,coap,46.547126,1686,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1770,1,100,FALSE,3628,4,0.085934414,77.94251357,0.75,0.25,0.952590959,0.047409041,32.718,4.328775346,2.885,2.452195955,9.229,3.296017142,0.306,0.189536276,54.858,8.478762646,10.9,2.844292531,1.7,2.722131518,9.2,1.6,2.302,0.055821143,920006.8,2582.175858,0,0,10371.4,2221.661234,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
17-02-2020,1581923754,172.24.1.213,25148,172.24.1.1,1880,tcp,websocket,5.635358,935,3168,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,9,1307,7,3460,FALSE,8870,16,2.839216249,1573.990508,0.5625,0.4375,0.25276212,0.74723788,6.094,6.758057709,3.039,2.597685316,2.836,1.388590652,0.531,0.485684054,87.499,10.00914327,23.8,16.27144738,12.1,10.67192579,11.7,10.66817698,1.314,0.026153394,913543.6,1937.63109,0,0,1481.7,432.6657024,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24-02-2020,1582504439,172.24.1.244,43081,172.24.1.1,5683,udp,coap,28.583164,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,0.06997126,80.60689153,1,0,1,0,25.475,13.92887307,3.123,1.467092703,11.196,5.082735877,17.638,18.48056049,42.565,7.165858288,15.5,19.81539805,0.2,0.4,15.3,19.79924241,2.645,0.055,917897.6,2459.172023,0,0,13829.96,2141.432655,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
21-01-2020,1579571234,127.0.0.1,56892,127.0.0.1,1880,tcp,websocket,41.492258,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,19.043,7.997387136,3.31,2.181591162,5.024,1.983442462,2.768,6.963975589,69.858,10.92775073,35.597,34.78844177,23.7,34.67578406,11.897,16.12276282,0.997,0.033778692,909834,2137.098032,2.4,3.954743987,1533.5,439.1465018,0,0,1,1,1,1,1,1,Normal,Normal,Normal
15-01-2020,1579041595,192.168.2.199,44044,192.168.2.10,80,tcp,http,0.229405,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5.267,3.905570509,6.22,1.698752483,5.206,1.464200806,0.126,0.126031742,83.177,5.800055258,7,6.618156843,1.6,4.8,5.4,5.33291665,0.627,0.03822303,922081.2,2043.779284,1.7,2.794637722,2436.4,302.504281,1,5,0,0,0,0,0,0,BruteForce,Weaponization,Attack
15-01-2020,1579041510,172.24.1.80,20791,172.24.1.1,53,udp,dns,0.000128,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,15625,1593750,0.5,0.5,0.5,0.5,4.525,4.009449463,6.215,0.795892581,4.233,1.396180862,0.282,0.24148706,84.743,5.360403063,9.9,1.972308292,0.3,0.9,9.6,1.854723699,1.034,0.059194594,919398,2276.727652,0.8,0.4,2837.1,478.2778377,0,0,0,0,0,0,0,0,Normal,Normal,Normal
07-01-2020,1578373508,10.0.1.5,57019,129.94.0.197,53,udp,dns,0.000005,74,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,130,0,0,TRUE,204,2,400000,40800000,1,0,1,0,2.093,4.453769303,1.597,0.956682288,2.054,0.548091233,1.778,3.606468633,92.483,5.932385776,12,7.416198487,0.1,0.3,11.9,7.475961477,0.538,0.031240999,909690,1128.954561,0.8,0.4,1210.1,131.5564138,0,0,0,0,0,0,0,0,Normal,Normal,Normal
10-02-2020,1580973162,192.168.2.10,46364,192.168.10.150,443,tcp,https,0.000531,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,60,1,40,FALSE,100,2,3766.478343,188323.9171,0.5,0.5,0.6,0.4,8.587,8.938872468,0.682,0.393974618,1.165,0.44048269,0.328,0.163389106,89.239,9.064226884,9,1.732050808,0,0,9,1.732050808,0.671,0.023430749,910689.2,724.3072276,0.4,0.8,1030.6,86.54617265,0,0,0,0,0,0,0,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
24-02-2020,1582504459,172.24.1.244,40735,172.24.1.1,5683,udp,coap,90.974115,2810,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,2950,1,100,FALSE,5932,6,0.065952826,65.20536089,0.833333333,0.166666667,0.97100472,0.02899528,31.454,9.275707197,2.738,1.701486409,12.843,2.743563559,0.131,0.175239836,52.832,12.62260258,4.8,4.489988864,0,0,4.8,4.489988864,2.385,0.015,917988.4,3142.883491,0,0,15126.5,2042.734993,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
27-02-2020,1582785841,192.168.2.10,37366,192.168.2.199,80,tcp,http,0.055189,7340,492,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,7844,5,760,TRUE,16436,15,271.7932921,297812.97,0.666666667,0.333333333,0.923825748,0.076174252,2.959,3.614153981,1.53,1.01909764,3.186,4.261948381,4.266,5.415620371,88.062,10.62056665,12.5,7.71038261,0,0,12.5,7.71038261,0.802,0.042848571,920749.2,2227.885132,2.9,4.635730795,1409.1,455.6846388,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
16-12-2019,1576467262,172.24.1.80,15127,172.24.1.1,53,udp,dns,0.000112,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,17857.14286,1821428.571,0.5,0.5,0.5,0.5,6.411,6.660392556,3.06,1.7729467,2.73,1.914251812,1.374,3.953280157,86.426,11.17336941,7.8,9.293008124,0.2,0.6,7.6,9.372299611,0.583,0.056577381,917607.6,1643.644195,0.8,0.748331477,1538.4,233.679353,0,0,0,0,0,0,0,0,Normal,Normal,Normal
27-02-2020,1582769325,192.168.2.10,35450,192.168.2.199,80,tcp,http,0.098164,7340,492,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,7844,5,760,TRUE,16436,15,152.8055091,167434.0899,0.666666667,0.333333333,0.923825748,0.076174252,4.062,5.056110758,2.36,1.764913596,2.627,1.454056739,0.457,0.101098961,90.497,7.516990156,16.4,7.657675888,6.2,7.453858061,10.2,1.720465053,0.921,0.007,919162,2686.314501,8.5,5.42678542,1627.3,329.3092923,0,0,0,0,0,0,0,0,Exfiltration,Exfiltration,Attack
18-02-2020,1581981435,192.168.10.155,52756,192.168.2.10,80,tcp,http,0.002605,608,313,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,928,5,581,FALSE,2430,11,4222.648752,932821.4971,0.545454545,0.454545455,0.632098765,0.367901235,7.027,5.380408999,2.628,1.010156424,3.102,1.611333609,0.226,0.134848063,87.018,7.418529234,11.6,9.1126286,7.9,7.867019766,3.7,1.791647287,0.733,0.026851443,919167.2,1864.385196,1.2,1.833030278,1434.3,233.38254,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24-02-2020,1582503832,172.24.1.233,35616,172.24.1.1,5683,udp,coap,52.060612,1124,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,1,100,FALSE,2476,3,0.057625139,47.55994801,0.666666667,0.333333333,0.930533118,0.069466882,32.673,7.16807373,3.1,1.250095996,13.099,2.400235197,0.129,0.129108482,50.998,9.365594268,5.1,5.048762225,2.1,5.048762225,3,0,1.915,0.042720019,918474,3331.935293,0,0,15954.2,1558.561953,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
07-01-2020,1578373472,192.168.2.199,38096,192.168.2.10,2035,tcp,other,0.000312,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,6410.25641,269230.7692,0.5,0.5,0.523809524,0.476190476,0.606,0.517033848,0.886,0.359032032,1.674,0.79689648,1.613,3.001103297,95.223,3.725112213,10.8,4.874423043,0,0,10.8,4.874423043,0.208,0.014,914781.6,229.8465575,0.8,0.4,1125.2,92.28304286,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
07-01-2020,1578374167,172.24.1.80,52447,172.24.1.1,53,udp,dns,0.00005,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,40000,4080000,0.5,0.5,0.5,0.5,2.239,1.963611214,1.361,0.864493493,1.64,0.620483682,2.279,4.219456008,92.483,5.076991333,23.1,12.04533105,9.6,10.01199281,13.5,10.67941946,1.326,0.026153394,914255.2,3023.083882,0.8,0.4,1321.4,309.5833329,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24-02-2020,1582504355,172.24.1.244,52603,172.24.1.1,5683,udp,coap,101.6871,1686,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1770,1,100,FALSE,3628,4,0.039336356,35.67807519,0.75,0.25,0.952590959,0.047409041,27.598,5.823457392,2.02,1.567966836,12.618,1.568182387,0.954,1.439848603,56.813,7.486702946,9.3,10.83558951,0,0,9.3,10.83558951,1.625,0.032015621,920672.4,2181.830021,0,0,15442.6,935.3893521,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
11-02-2020,1581384231,10.0.1.5,34987,129.94.0.197,53,udp,dns,0.000006,108,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,164,0,0,TRUE,272,2,333333.3333,45333333.33,1,0,1,0,8.995,10.59076225,2.554,1.630866028,2.629,0.840909627,0.277,0.17759786,85.545,12.6349169,9.8,1.777638883,0,0,9.8,1.777638883,0.88,0.05,911076.8,3330.535957,1.2,0.979795897,1371.8,154.4187812,0,0,0,0,0,0,0,0,Normal,Normal,Normal
07-01-2020,1578372956,192.168.2.199,51626,192.168.2.10,1038,tcp,other,0.000743,-,-,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,2.05,3.726467496,1.131,0.973760237,2.538,1.96440729,1.72,4.154919975,92.566,7.48559176,22.5,14.50689491,7.6,7.405403433,14.9,14.15238496,0.147,0.006403124,912495.2,3393.040784,1.3,0.9,1230.7,168.1249833,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
24-02-2020,1582504260,172.24.1.233,57561,172.24.1.1,5683,udp,coap,27.755878,1686,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1770,0,0,FALSE,3456,3,0.108085214,124.514166,1,0,1,0,29.535,7.655640078,2.632,1.771167976,10.924,2.949475208,8.313,14.1838916,48.595,13.24349595,29.8,17.06341115,8.2,7.291090453,21.6,15.1142317,1.32,0.247386338,919760.4,2446.609049,0,0,16096.5,1825.064013,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
07-01-2020,1578374628,192.168.2.199,58140,192.168.2.10,7435,tcp,other,0.000048,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,41666.66667,1750000,0.5,0.5,0.523809524,0.476190476,3.355,3.443025559,2.119,1.020543483,1.911,0.730019863,2.856,5.151285665,89.76,8.868529754,14.5,16.01405633,0,0,14.5,16.01405633,0.454,0.061514226,912968,2164.914409,0.9,0.538516481,1478.9,365.7035548,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
25-02-2020,1582600155,192.168.2.10,33198,192.168.2.199,80,tcp,http,0.093894,7340,492,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,11,7884,5,760,TRUE,16476,16,170.4049247,175474.4712,0.6875,0.3125,0.924010682,0.075989318,4.527,4.032088913,1.587,1.047807711,3.573,1.768451583,8.052,14.78721935,82.265,14.74291643,19.6,13.27554142,5.1,10.02447006,14.5,11.31591799,0.867,0.006403124,738846.4,1154.115003,10.9,5.99082632,1449.9,123.3632441,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
02-03-2020,1583135504,192.168.10.155,51560,192.168.2.10,80,tcp,http,0.003085,608,313,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,928,5,581,FALSE,2430,11,3565.640194,787682.3339,0.545454545,0.454545455,0.632098765,0.367901235,5.572,7.455951717,4.957,2.335581512,2.305,1.524002953,4.497,10.52538745,82.671,11.19902982,5.9,3.645545227,1.2,1.989974874,4.7,3.46554469,0.915,0.085,902396,4938.485274,1.4,1.624807681,1467.1,389.3839879,0,0,0,0,0,0,1,0,Normal,Normal,Normal
21-01-2020,1579562032,192.168.2.10,39102,192.168.2.199,80,tcp,http,0.006428,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,11.683,8.877308207,1.752,1.560460189,3.556,1.698365096,0.355,0.426667318,82.657,10.61548779,16.6,16.0137441,13.2,15.54220062,3.4,0.916515139,0.702,0.026,911382,1992.898793,1.6,1.019803903,1619.5,323.2287889,0,0,1,1,1,1,0,1,insider_malcious,Weaponization,Attack
28-01-2020,1580175327,10.0.1.5,41754,129.94.0.197,53,udp,dns,0.000004,156,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,0,0,FALSE,424,4,1000000,106000000,1,0,1,0,15.205,4.106013273,1.564,1.165488739,41.149,1.646143675,1.404,2.832656704,40.678,5.558413083,3.3,0.9,0,0,3.3,0.9,2.625,0.015,912315.6,4192.655464,1,0,1338,244.7937908,0,0,0,0,0,0,0,0,Normal,Normal,Normal
08-01-2020,1578522328,172.24.1.33,42543,172.24.1.1,53,udp,dns,0.000264,41,41,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,69,1,69,FALSE,220,2,7575.757576,833333.3333,0.5,0.5,0.5,0.5,7.173,4.797309767,1.98,0.943196692,3.045,1.479102769,0.708,0.506809629,87.095,7.106859011,18.1,10.17300349,8.5,9.728823156,9.6,1.624807681,0.598,0.138260623,916937.6,3290.90198,1,0,1732,431.1503218,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
16-12-2019,1576469722,10.0.1.5,49299,131.236.3.92,53,udp,dns,0.000008,74,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,130,0,0,FALSE,204,2,250000,25500000,1,0,1,0,3.614,5.001190258,2.177,0.959823421,2.308,1.261806641,2.567,4.354595389,89.336,9.660996015,15.1,7.063285355,5.7,7.156116265,9.4,0.916515139,0.416,0.054074023,911331.2,590.9444644,1,0,1372.7,221.8418581,0,0,0,0,0,0,0,0,Normal,Normal,Normal
07-01-2020,1578373938,192.168.2.199,44933,192.168.2.10,22,tcp,ssh,-,-,-,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,3.378,5.623085985,1.624,0.961001561,2.155,1.374665414,0.404,0.169776323,92.438,7.555481189,12.7,5.235456045,3.3,4.980963762,9.4,1.280624847,0.877,0.031,912292.4,3032.99638,0.8,0.4,1223,147.0102037,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
25-02-2020,1582602781,192.168.2.10,42118,192.168.2.199,80,tcp,http,0.096675,7340,492,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,7844,5,760,TRUE,16436,15,155.159038,170012.9299,0.666666667,0.333333333,0.923825748,0.076174252,3.423,4.256280183,1.418,0.711615064,2.607,1.704957771,0.33,0.164012195,92.224,6.241711624,10,1.549193338,0.1,0.3,9.9,1.374772708,0.738,0.038418745,919597.6,543.9888234,7.2,5.287721627,1358.8,217.6298693,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
24-02-2020,1582504553,172.24.1.244,35568,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,26.921,4.292480518,2.214,1.366712845,13.058,2.479523341,0.207,0.154016233,57.601,6.242926317,9.1,0.3,0,0,9.1,0.3,2.105,0.005,919595.2,1257.855699,0,0,20621.9,5067.8932,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
09-01-2020,1578541391,192.168.2.199,40648,192.168.2.10,6034,tcp,other,0.000021,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,60,1,40,FALSE,100,2,95238.09524,4761904.762,0.5,0.5,0.6,0.4,2.805,2.60209627,1.621,1.172855064,2.198,1.291656301,0.583,0.498558923,92.796,3.978452463,24.6,15.86946754,9.2,9.30376268,15.4,13.13925416,0.548,0.206726873,914420.4,1816.448799,1.099,0.70014927,1307.832,242.3592829,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
14-01-2020,1578953155,192.168.2.199,33322,192.168.2.10,22,tcp,ssh,-,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,TRUE,-,-,-,-,-,-,-,-,6.048,7.173139898,3.36,3.903470251,2.71,1.417963328,0.075,0.114564392,87.808,8.645516526,9,11.03630373,4.2,10.38075142,4.8,5.4,0.9,0.052915026,922689.6,1547.233092,0,0,1284.6,177.9197572,1,5,1,0,0,0,0,0,Dictionary,Weaponization,Attack
23-01-2020,1579734120,172.24.1.1,46940,172.24.1.199,25,tcp,smtp,0.016599,-,-,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,4.228,5.233866257,1.696,0.95473766,2.685,0.8144845,0.254,0.300039997,91.138,5.898246858,22.7,23.78255663,13.6,15.76197957,9.1,16.99087991,0.335,0.015,914137.6,1413.969391,1,0.632455532,1641,461.8343859,0,0,0,0,0,0,0,0,Normal,Normal,Normal
22-01-2020,1579652701,192.168.2.196,39810,192.168.2.10,1880,tcp,websocket,13.479166,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,216,2,112,FALSE,328,6,0.445131398,24.33384974,0.666666667,0.333333333,0.658536585,0.341463415,10.484,7.851700707,1.5,1.078137283,1.904,0.974199158,4.393,5.535064679,81.727,10.97915393,32.1,36.2448617,28.3,36.81860943,3.8,1.661324773,0.611,0.022113344,918063.2,2002.460726,5.2,3.867815921,1450.2,352.4244032,0,0,0,0,0,0,0,0,Normal,Normal,Normal
07-01-2020,1578373264,192.168.2.199,61538,192.168.2.10,1062,tcp,other,0.00004,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,50000,2100000,0.5,0.5,0.523809524,0.476190476,3.497,3.332950795,0.736,0.242371615,1.293,0.470978768,0.61,0.525014286,93.865,3.686302348,22.1,24.03934275,12.3,22.33853173,9.8,2.227105745,0.275,0.015,912348.8,4115.521372,1,0.632455532,1087.7,124.8487485,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
05-02-2020,1580876955,192.168.10.153,57206,192.168.2.10,80,tcp,http,3.218227,872,38803,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,21,1724,32,40095,FALSE,81494,53,16.46869534,25322.63883,0.396226415,0.603773585,0.031855106,0.968144894,10.427,8.047177207,3.209,2.473157698,2.413,1.220164333,0.152,0.16857046,83.8,8.542240924,10.5,14.49310181,6.6,14.69149414,3.9,1.640121947,1.05,0.04,914438.8,2289.493254,0.8,0.871779789,1553.9,256.977606,0,0,0,0,0,0,1,0,Normal,Normal,Normal
15-02-2020,1581732002,192.168.10.155,50128,192.168.2.10,80,tcp,http,5.176457,499,216,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,819,5,484,FALSE,2018,11,2.125005578,389.8419324,0.545454545,0.454545455,0.653121903,0.346878097,6.459,7.089055579,2.48,1.677790213,2.329,1.399738904,0.428,0.254157432,88.306,9.875625752,19.4,16.11955334,12.8,16.65412862,6.6,3.231098884,0.679,0.036455452,915395.6,1553.628476,0.6,0.663324958,1136.4,152.3503856,0,0,0,0,0,0,1,0,Normal,Normal,Normal
09-01-2020,1578540712,192.168.2.199,41076,192.168.2.10,27999,tcp,other,0.000012,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,60,1,40,FALSE,100,2,166666.6667,8333333.333,0.5,0.5,0.6,0.4,6.478,4.432639846,1.472,1.084553364,2.15,1.712080606,16.823,25.81548607,73.077,24.92188197,25.57,22.54293903,7.688,15.55982314,17.882,12.56540155,1.247,0.070434367,913179.2,2368.466035,1.3,0.781024968,1227.4,168.6862176,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
28-01-2020,1580165347,192.168.10.153,49514,192.168.2.10,80,tcp,http,5.38501,482,671,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,746,6,1594,FALSE,3493,12,2.228408118,648.652463,0.5,0.5,0.351560263,0.648439737,10.649,12.42885389,2.98,1.840499932,2.277,1.546053363,0.531,0.499388626,83.562,15.5259343,22.597,19.22908425,19.2,19.02524638,3.397,1.201033305,0.545,0.225,915283.6,2963.718448,0.099,0.297,1096.966,215.9816992,0,0,0,0,0,0,1,0,Normal,Normal,Normal
12-12-2019,1576101583,172.24.1.80,5353,172.24.1.1,53,udp,dns,0.000124,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,16129.03226,1645161.29,0.5,0.5,0.5,0.5,3.593,4.089097822,2.185,1.761370205,2.131,0.572021853,0.05,0.1,92.043,5.557535515,6,6.033241252,3,6.033241252,3,0,0.568,0.022271057,914277.6,1396.73127,1.1,0.830662386,1386.8,319.9480583,0,0,0,0,0,0,0,0,Normal,Normal,Normal
